ref_yr,anom_days,anom_sev,anom_int,mhw_yes_no
SWC-IBTS-2-2008,71,6.644756544999999,0.09358812035211266,yes
SWC-IBTS-2-2009,0,0,0,no
SWC-IBTS-2-2010,0,0,0,no
SWC-IBTS-2-2011,0,0,0,no
SWC-IBTS-2-2012,0,0,0,no
SWC-IBTS-2-2013,38,4.0104750000000005,0.1055388157894737,yes
SWC-IBTS-2-2014,0,0,0,no
SWC-IBTS-2-2015,12,0.8080134649999999,0.06733445541666666,yes
SWC-IBTS-2-2016,0,0,0,no
SWC-IBTS-2-2017,0,0,0,no
SWC-IBTS-2-2018,40,3.036065997,0.07590164992500001,yes
SWC-IBTS-2-2019,0,0,0,no
WCANN-5-2003,21,1.0740708499999998,0.051146230952380946,yes
WCANN-5-2004,0,0,0,no
WCANN-5-2005,7,0.253063044,0.03615186342857143,yes
WCANN-5-2006,0,0,0,no
WCANN-5-2007,0,0,0,no
WCANN-5-2008,0,0,0,no
WCANN-5-2009,0,0,0,no
WCANN-5-2010,0,0,0,no
WCANN-5-2011,0,0,0,no
WCANN-5-2012,0,0,0,no
WCANN-5-2013,6,0.305001175,0.05083352916666667,yes
WCANN-5-2014,0,0,0,no
WCANN-5-2015,45,8.775820464,0.19501823253333334,yes
WCANN-5-2016,111,13.081430127000006,0.11785072186486492,yes
WCANN-5-2017,29,3.725281726000001,0.12845799055172416,yes
WCANN-5-2018,0,0,0,no
