ref_yr,anom_days,anom_sev,anom_int,mhw_yes_no
GSL-S-8-2017,0,0,0,no
GSL-S-8-2018,0,0,0,no
GSL-S-8-2019,0,0,0,no
IE-IGFS-10-2003,16,0.5981022250000001,0.037381389062500006,yes
IE-IGFS-10-2004,0,0,0,no
IE-IGFS-10-2005,0,0,0,no
IE-IGFS-10-2006,0,0,0,no
IE-IGFS-10-2007,7,0.13328605200000002,0.019040864571428572,yes
IE-IGFS-10-2008,0,0,0,no
IE-IGFS-10-2009,0,0,0,no
IE-IGFS-10-2010,0,0,0,no
IE-IGFS-10-2011,0,0,0,no
IE-IGFS-10-2012,75,15.243457386000001,0.20324609848000003,yes
IE-IGFS-10-2013,27,4.8855889790000004,0.18094773996296298,yes
IE-IGFS-10-2014,0,0,0,no
IE-IGFS-10-2015,0,0,0,no
IE-IGFS-10-2016,0,0,0,no
IE-IGFS-10-2017,58,7.966130515999999,0.13734707786206896,yes
IE-IGFS-10-2018,0,0,0,no
IE-IGFS-10-2019,140,17.21942306,0.122995879,yes
NEUS-9-1994,0,0,0,no
NEUS-9-1995,18,7.402390831999998,0.411243935111111,yes
NEUS-9-1996,26,2.4382709869999997,0.09377965334615383,yes
NEUS-9-1997,0,0,0,no
NEUS-9-1998,0,0,0,no
NEUS-9-1999,50,4.220335288,0.08440670576,yes
NEUS-9-2000,62,17.569078452999996,0.28337223311290316,yes
NEUS-9-2001,0,0,0,no
NEUS-9-2002,60,8.628117697000002,0.1438019616166667,yes
NEUS-9-2003,0,0,0,no
NEUS-9-2004,0,0,0,no
NEUS-9-2005,0,0,0,no
NEUS-9-2006,0,0,0,no
NEUS-9-2007,17,2.9150810359999997,0.1714753550588235,yes
NEUS-9-2008,0,0,0,no
NEUS-9-2009,0,0,0,no
NEUS-9-2010,0,0,0,no
NEUS-9-2011,0,0,0,no
NEUS-9-2012,175,67.01268615400001,0.3829296351657143,yes
NEUS-9-2013,0,0,0,no
NEUS-9-2014,0,0,0,no
NEUS-9-2015,12,0.8848006250000002,0.07373338541666669,yes
NEUS-9-2016,30,8.880213141,0.2960071047,yes
NEUS-9-2017,0,0,0,no
NEUS-9-2018,0,0,0,no
NEUS-9-2019,0,0,0,no
NIGFS-10-2009,0,0,0,no
NIGFS-10-2010,0,0,0,no
NIGFS-10-2011,0,0,0,no
NIGFS-10-2012,10,0.6506695709999999,0.06506695709999999,yes
NIGFS-10-2013,0,0,0,no
NIGFS-10-2014,0,0,0,no
NIGFS-10-2015,0,0,0,no
NIGFS-10-2016,27,5.945815278999999,0.22021538070370367,yes
NIGFS-10-2017,21,2.9442277810000004,0.14020132290476192,yes
NIGFS-10-2018,0,0,0,no
NIGFS-10-2019,0,0,0,no
Nor-BTS-8-1994,0,0,0,no
Nor-BTS-8-1995,0,0,0,no
Nor-BTS-8-1996,0,0,0,no
Nor-BTS-8-1997,0,0,0,no
Nor-BTS-8-1998,0,0,0,no
Nor-BTS-8-1999,0,0,0,no
Nor-BTS-8-2000,0,0,0,no
Nor-BTS-8-2001,0,0,0,no
Nor-BTS-8-2002,0,0,0,no
Nor-BTS-8-2003,0,0,0,no
Nor-BTS-8-2004,0,0,0,no
Nor-BTS-8-2005,0,0,0,no
Nor-BTS-8-2006,28,0.8312597210000001,0.029687847178571432,yes
Nor-BTS-8-2007,0,0,0,no
Nor-BTS-8-2008,24,0.44886072999999993,0.018702530416666665,yes
Nor-BTS-8-2009,0,0,0,no
Nor-BTS-8-2010,0,0,0,no
Nor-BTS-8-2011,0,0,0,no
Nor-BTS-8-2012,155,10.130308479000005,0.06535682889677423,yes
Nor-BTS-8-2013,137,13.428076464999998,0.09801515667883211,yes
Nor-BTS-8-2014,0,0,0,no
Nor-BTS-8-2015,0,0,0,no
Nor-BTS-8-2016,15,0.397518479,0.02650123193333333,yes
Nor-BTS-8-2017,126,11.128883689,0.08832447372222223,yes
NS-IBTS-1-1994,0,0,0,no
NS-IBTS-1-1995,0,0,0,no
NS-IBTS-1-1996,0,0,0,no
NS-IBTS-1-1997,0,0,0,no
NS-IBTS-1-1998,0,0,0,no
NS-IBTS-1-1999,146,19.959952305000005,0.13671200208904113,yes
NS-IBTS-1-2000,0,0,0,no
NS-IBTS-1-2001,0,0,0,no
NS-IBTS-1-2002,0,0,0,no
NS-IBTS-1-2003,26,2.252733009,0.08664357726923076,yes
NS-IBTS-1-2004,14,0.714757794,0.05105412814285714,yes
NS-IBTS-1-2005,11,0.28554851000000003,0.02595895545454546,yes
NS-IBTS-1-2006,18,2.632722239999999,0.14626234666666663,yes
NS-IBTS-1-2007,12,1.4479865809999999,0.12066554841666666,yes
NS-IBTS-1-2008,221,42.07885894200001,0.19040207666063352,yes
NS-IBTS-1-2009,0,0,0,no
NS-IBTS-1-2010,8,0.13272404799999998,0.016590505999999998,yes
NS-IBTS-1-2011,0,0,0,no
NS-IBTS-1-2012,0,0,0,no
NS-IBTS-1-2013,0,0,0,no
NS-IBTS-1-2014,0,0,0,no
NS-IBTS-1-2015,11,0.19659255200000003,0.017872050181818186,yes
NS-IBTS-1-2016,6,0.557100368,0.09285006133333333,yes
NS-IBTS-1-2017,5,0.23229354300000002,0.0464587086,yes
NS-IBTS-1-2018,0,0,0,no
NS-IBTS-1-2019,0,0,0,no
PT-IBTS-9-2005,0,0,0,no
PT-IBTS-9-2006,34,2.313728754,0.06805084570588235,yes
PT-IBTS-9-2007,50,13.155039112,0.26310078224,yes
PT-IBTS-9-2008,49,15.772781041000002,0.3218934906326531,yes
PT-IBTS-9-2009,0,0,0,no
PT-IBTS-9-2010,101,11.15794793,0.11047473198019803,yes
PT-IBTS-9-2011,0,0,0,no
PT-IBTS-9-2013,0,0,0,no
PT-IBTS-9-2014,8,0.79578752,0.09947344,yes
PT-IBTS-9-2015,0,0,0,no
PT-IBTS-9-2016,14,1.4557739349999999,0.10398385249999999,yes
PT-IBTS-9-2017,41,9.251628056,0.22564946478048778,yes
SCS-6-1994,22,1.5235678629999998,0.06925308468181818,yes
SCS-6-1995,0,0,0,no
SCS-6-1996,0,0,0,no
SCS-6-1997,0,0,0,no
SCS-6-1998,0,0,0,no
SCS-6-1999,0,0,0,no
SCS-6-2000,33,0.7998019319999999,0.02423642218181818,yes
SCS-6-2001,85,3.762181502000001,0.044260958847058836,yes
SCS-6-2002,0,0,0,no
SCS-6-2003,0,0,0,no
SCS-6-2004,0,0,0,no
SCS-6-2005,0,0,0,no
SCS-6-2006,0,0,0,no
SCS-6-2007,0,0,0,no
SCS-6-2008,0,0,0,no
SCS-6-2009,0,0,0,no
SCS-6-2010,0,0,0,no
SCS-6-2011,0,0,0,no
SCS-6-2012,33,4.170492638,0.1263785647878788,yes
SCS-6-2013,85,10.943735379000005,0.12874982798823537,yes
SCS-6-2014,0,0,0,no
SCS-6-2015,188,19.962968969,0.10618600515425532,yes
SCS-6-2016,42,3.8299263029999997,0.09118872149999999,yes
SCS-6-2017,0,0,0,no
SEUS-4-1994,0,0,0,no
SEUS-4-1995,7,2.6597530409999997,0.3799647201428571,yes
SEUS-4-1996,0,0,0,no
SEUS-4-1997,53,42.47279530199999,0.8013734962641507,yes
SEUS-4-1998,0,0,0,no
SEUS-4-1999,75,85.97440835399998,1.1463254447199998,yes
SEUS-4-2000,13,6.199775816,0.476905832,yes
SEUS-4-2001,17,7.946476689000001,0.46743980523529416,yes
SEUS-4-2002,24,27.698993484000002,1.1541247285,yes
SEUS-4-2003,9,3.506689273,0.38963214144444447,yes
SEUS-4-2004,0,0,0,no
SEUS-4-2005,0,0,0,no
SEUS-4-2006,0,0,0,no
SEUS-4-2007,11,5.11403616,0.46491237818181824,yes
SEUS-4-2008,5,0.685078539,0.1370157078,yes
SEUS-4-2009,0,0,0,no
SEUS-4-2010,5,1.83878993,0.367757986,yes
SEUS-4-2011,5,0.6602496900000001,0.13204993800000003,yes
SEUS-4-2012,45,32.916759402000004,0.7314835422666668,yes
SEUS-4-2013,10,9.75414413,0.975414413,yes
SEUS-4-2014,0,0,0,no
SEUS-4-2015,0,0,0,no
SEUS-4-2016,30,30.215967747,1.0071989249,yes
SEUS-4-2017,7,2.2777971619999997,0.32539959457142853,yes
SEUS-4-2018,24,10.381613546,0.43256723108333334,yes
SEUS-4-2019,25,15.553847044000001,0.6221538817600001,yes
SWC-IBTS-2-1994,0,0,0,no
SWC-IBTS-2-1995,0,0,0,no
SWC-IBTS-2-1996,0,0,0,no
SWC-IBTS-2-1997,0,0,0,no
SWC-IBTS-2-1998,33,1.307627628,0.039625079636363636,yes
SWC-IBTS-2-1999,64,15.558158179999994,0.2430962215624999,yes
SWC-IBTS-2-2000,0,0,0,no
SWC-IBTS-2-2001,0,0,0,no
SWC-IBTS-2-2002,12,0.917674028,0.07647283566666667,yes
SWC-IBTS-2-2003,125,9.781052059000002,0.07824841647200001,yes
SWC-IBTS-2-2004,94,6.794014085000001,0.07227674558510638,yes
SWC-IBTS-2-2005,0,0,0,no
SWC-IBTS-2-2006,14,1.0440963949999997,0.07457831392857141,yes
SWC-IBTS-2-2007,27,2.011954944,0.07451684977777778,yes
SWC-IBTS-2-2008,65,5.049758139999999,0.07768858676923075,yes
SWC-IBTS-2-2009,0,0,0,no
SWC-IBTS-2-2010,0,0,0,no
SWC-IBTS-2-2011,0,0,0,no
SWC-IBTS-2-2012,0,0,0,no
SWC-IBTS-2-2013,28,1.780725992,0.06359735685714286,yes
SWC-IBTS-2-2014,0,0,0,no
SWC-IBTS-2-2015,0,0,0,no
SWC-IBTS-2-2016,0,0,0,no
SWC-IBTS-2-2017,0,0,0,no
SWC-IBTS-2-2018,0,0,0,no
SWC-IBTS-2-2019,0,0,0,no
WCANN-5-2003,34,2.8371559869999987,0.08344576432352938,yes
WCANN-5-2004,0,0,0,no
WCANN-5-2005,12,0.683181459,0.056931788250000004,yes
WCANN-5-2006,0,0,0,no
WCANN-5-2007,0,0,0,no
WCANN-5-2008,0,0,0,no
WCANN-5-2009,0,0,0,no
WCANN-5-2010,0,0,0,no
WCANN-5-2011,0,0,0,no
WCANN-5-2012,0,0,0,no
WCANN-5-2013,5,0.22260576099999999,0.0445211522,yes
WCANN-5-2014,0,0,0,no
WCANN-5-2015,41,7.555485487000001,0.18428013382926833,yes
WCANN-5-2016,93,9.196125351,0.09888306829032258,yes
WCANN-5-2017,26,2.5013429880000007,0.09620549953846157,yes
WCANN-5-2018,0,0,0,no
